t,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9,signal_10,signal_11,signal_12,signal_13,signal_14,signal_15,signal_16,signal_17,signal_18,signal_19,signal_20,signal_21,signal_22,signal_23,signal_24,signal_25,signal_26,signal_27,signal_28,signal_29,signal_30,signal_31,signal_32,signal_33,signal_34,signal_35,signal_36,signal_37,signal_38,signal_39,signal_40,signal_41,signal_42,signal_43,signal_44,signal_45,signal_46,signal_47,signal_48,signal_49,signal_50
7.056e-06,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008
7.058e-06,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004
7.06e-06,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008
7.062e-06,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008
7.0640000000000005e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008
7.066e-06,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004
7.068e-06,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.07e-06,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.072e-06,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008
7.074e-06,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004
7.0760000000000005e-06,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008
7.078000000000001e-06,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008
7.08e-06,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008
7.082e-06,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.084e-06,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.0860000000000004e-06,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.088000000000001e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008
7.09e-06,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008
7.092e-06,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004
7.094e-06,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008
7.096e-06,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008
7.0980000000000005e-06,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008
7.1e-06,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.102e-06,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008
7.104e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008
7.106e-06,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008
7.108e-06,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008
7.1100000000000005e-06,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008
7.112000000000001e-06,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008
7.114e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.116e-06,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.118e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.1200000000000004e-06,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008
7.122000000000001e-06,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008
7.124e-06,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008
7.126e-06,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.128e-06,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.13e-06,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.1320000000000005e-06,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.134e-06,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.136e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004
7.138e-06,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.14e-06,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.142e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008
7.1440000000000005e-06,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.146000000000001e-06,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008
7.148e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.15e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008
7.152e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.1540000000000005e-06,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.156000000000001e-06,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.158e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008
7.16e-06,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008
